id,name_es,name_en,name_fr,name_pt,name_de,name_it,name_pl,category_es,category_en,subcategory_es,subcategory_en,tags,unit,kcal,protein_g,carbs_g,fat_g,fiber_g,sugars_g,vit_a_ug,vit_c_mg,vit_d_IU,vit_e_mg,vit_k_ug,b1_mg,b2_mg,b3_mg,b5_mg,b6_mg,b9_ug,b12_ug,ca_mg,mg_mg,k_mg,na_mg,p_mg,fe_mg,zn_mg,cu_mg,mn_mg,se_ug,iod_ug,source,updated_at,search_norm
051d0c10-7979-404e-b7c3-7c4256300129,Habas secas,Dried fava beans,Fèves sèches,Favas secas,Getrocknete Saubohnen,Fave secche,Bób suszony,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,341.0,26.1,58.3,1.5,25.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,habas secas
66c101a5-e7ae-4eba-a914-90bccde502df,Judión,Giant white bean,Gros haricot blanc,Feijão branco gigante,Riesenweiße Bohne,Fagiolo gigante bianco,Wielka biała fasola,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,333.0,21.0,61.0,0.8,15.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,judion
671d5cc6-665e-438b-8d83-0a6e5d32b262,Lenteja roja,Red lentil,Lentille corail,Lentilha vermelha,Rote Linse,Lenticchia rossa,Soczewica czerwona,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,358.0,25.8,60.1,1.1,10.7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,lenteja roja
38f0977c-37fb-4caa-a670-7178910577ab,Lentejas,Lentils,Lentilles,Lentilhas,Linsen,Lenticchie,Soczewica,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,352.0,25.0,60.0,1.1,8.0,2.0,0,0.0,0,0,0,0,0,0,0,0,479,0,0,0,677,0,0,6.5,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,lentejas
3ff38b0d-a6f1-4d09-83cd-f0a5892edb2b,Lentejas al horno,"Lentils, oven-roasted",Lentilles rôti au four,Lentilhas assado no forno,Linsen aus dem Ofen,Lenticchie al forno,Soczewica z pieca,legumbres,Legumes,seca,dry,"[""cooked"", ""gluten_free"", ""high_fiber"", ""vegan""]",per_100g,359.04,27.5,60.0,0.99,8.0,2.0,0,0.0,0,0,0,0,0,0,0,0,479,0,0,0,677,0,0,6.5,0.0,0,0,0,0,drop1_cooked,2025-10-22T20:21:34.132789,lentejas al horno
5bc3555e-064f-4429-8f03-9461ccfc9e61,Lupino,Lupin beans,Lupin,Tremoço,Lupinenbohnen,Lupini,Łubin,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,371.0,36.2,40.4,9.7,18.9,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,lupino
7ec59332-91ec-4737-8308-b14b5a59c13c,Lupino a la plancha,"Lupin beans, grilled",Lupin grillé,Tremoço grelhado,Lupinenbohnen gegrillt,Lupini alla griglia,Łubin z grilla,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber"", ""cooked""]",per_100g,378.42,39.82,40.4,8.73,18.9,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,lupino a la plancha
b2292815-6913-49df-9aaf-061845fd7856,Mung,Mung beans,Haricots mungo,Feijão mungo,Mungbohnen,Fagioli mung,Fasola mung,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,347.0,23.9,62.6,1.2,16.3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,mung
caf2e01e-ca1e-48e5-86ac-54298e35f4b8,Soja,Soybeans,Soja,Soja,Sojabohnen,Soia,Soja,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,446.0,36.5,30.2,19.9,9.3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,soja
864a0ee0-fbf5-4870-8b31-c85b5661d1f7,Soja verde (sin madurar),Green soybeans,Soja verte,Soja verde,Grüne Sojabohnen,Soia verde,Zielona soja,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,121.0,12.0,8.9,5.4,5.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,soja verde sin madurar
b624111c-6b65-4151-81ec-a7dff02bcbff,Tempeh,Tempeh,Tempeh,Tempeh,Tempeh,Tempeh,Tempeh,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,193.0,20.3,7.6,10.8,1.4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,tempeh
f0b35573-d0c0-4519-a849-f0415199734d,Tofu firme,Firm tofu,Tofu ferme,Tofu firme,Fester Tofu,Tofu sodo,Tofu twarde,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,144.0,17.3,3.5,8.7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,tofu firme
22525520-7482-4d32-b3c0-5a8008426966,Tofu firme a la plancha,"Firm tofu, grilled",Tofu ferme grillé,Tofu firme grelhado,Fester Tofu gegrillt,Tofu sodo alla griglia,Tofu twarde z grilla,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber"", ""cooked""]",per_100g,146.88,19.03,3.5,7.83,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,tofu firme a la plancha
ab361d8d-c521-44cb-82a0-b41e2b5759f6,Avestruz,Ostrich,Autruche,Avestruz,Strauß,Struzzo,Struś,carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,142.0,29.0,0.0,3.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,avestruz
909f0f6e-5690-4a56-aa39-3e8e1d391223,Búfalo (magro),Buffalo (lean),Buffle (maigre),Búfalo (magro),Büffel (mager),Bufalo (magro),Bawół (chudy),carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,146.0,29.0,0.0,3.2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,bufalo magro
82bdcf02-1f18-437d-9e7a-798c398b15ce,Cabra (magro),Goat (lean),Chèvre (maigre),Cabra (magro),Ziege (mager),Capra (magro),Koza (chuda),carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,143.0,27.0,0.0,3.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,cabra magro
05abc15d-2cc2-4618-8fdc-b57ea77d8573,Carne de caballo (magro),Horse meat (lean),Viande de cheval (maigre),Carne de cavalo (magro),Pferdefleisch (mager),Carne di cavallo (magro),Konie mięso (chude),carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,133.0,20.0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,carne de caballo magro
d7573c9d-f647-4e37-b3bd-769722c6fe12,Carne de res molida 10%,Ground beef 10% fat,Bœuf haché 10% MG,Carne moída 10%,Rinderhack 10% Fett,Macinato 10% grassi,Mięso mielone 10%,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,217.0,26.0,0.0,12.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,carne de res molida 10
47bafa92-ef64-4254-b6e3-5c54b63a5e80,Cerdo lomo,Pork loin,Longe de porc,Lombo de porco,Schweinelende,Lombo di maiale,Polędwica wieprzowa,carnes,Meats,magro,lean,"[""gluten_free""]",per_100g,242.0,27.0,0.0,14.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,cerdo lomo
a4b70c32-7ba2-44c7-a7e3-453f22a08b87,Cerdo lomo al horno,oven-roasted Pork loin,Longe de porc rôti au four,Lombo de porco assado no forno,Schweinelende aus dem Ofen,Lombo di maiale al forno,Polędwica wieprzowa z pieca,carnes,Meats,magro,lean,"[""cooked"", ""gluten_free""]",per_100g,246.84,29.7,0.0,12.6,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4,0,0,0,0,drop1_cooked,2025-10-22T20:21:34.132789,cerdo lomo al horno
8936a17b-4306-400a-8b31-f72a07d18db8,Chorizo,Chorizo,Chorizo,Chouriço,Chorizo,Chorizo,Chorizo,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,455.0,24.0,2.0,38.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,chorizo
d2de00ef-7434-4e64-88b8-3dff321fa601,Chorizo asado,roasted Chorizo,Chorizo rôti,Chouriço assado,Chorizo geröstet,Chorizo arrosto,Chorizo pieczone,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free"", ""cooked""]",per_100g,464.1,26.4,2.0,34.2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,chorizo asado
224e1ebe-f089-4498-a2a9-b680d88a1742,Ciervo (venado),Venison,Gibier (cerf),Veado,Hirsch,Cervo,Sarna/jeleń,carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,158.0,30.0,0.0,3.2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,ciervo venado
bf54b4e0-baed-4f94-9ff3-3449dc62886a,Codorniz,Quail,Caille,Codorniz,Wachtel,Quaglia,Przepiórka,carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,134.0,25.0,0.0,4.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,codorniz
a3cf7346-ebb1-4d64-9265-e4d38fb8aeea,Conejo,Rabbit,Lapin,Coelho,Kaninchen,Coniglio,Królik,carnes,Meats,magro,lean,"[""gluten_free""]",per_100g,173.0,33.0,0.0,3.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,conejo
b91ef04b-d485-4c49-a55a-c3acf6631ffb,Conejo (lomo),Rabbit loin,Filet de lapin,Lombo de coelho,Kaninchenrücken,Filetto di coniglio,Polędwica z królika,carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,173.0,33.0,0.0,3.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,conejo lomo
196cad51-4a0e-4f97-86f0-7a17f8dbb2df,Corazón de res,Beef heart,Cœur de bœuf,Coração de boi,Rinderherz,Cuore di manzo,Serce wołowe,carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,179.0,26.0,0.0,7.2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,corazon de res
32d59ced-046e-4678-a4b9-7e1f396a9aed,Cordero magro,Lean lamb,Agneau maigre,Carneiro magro,Mageres Lamm,Agnello magro,Chuda jagnięcina,carnes,Meats,magro,lean,"[""gluten_free""]",per_100g,206.0,25.0,0.0,11.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,cordero magro
c3d2356d-25ce-4807-b9e7-8d39aee35638,Cordero magro guisado,stewed Lean lamb,Agneau maigre en ragoût,Carneiro magro ensopado,Mageres Lamm geschmort,Agnello magro in umido,Chuda jagnięcina duszone,carnes,Meats,magro,lean,"[""gluten_free"", ""cooked""]",per_100g,197.76,23.75,0.0,10.45,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_cooked_pad,2025-10-22T20:23:07.655643,cordero magro guisado
caf1ebc8-da4c-4ff5-a0fb-dabeeec6b668,Hígado de pollo,Chicken liver,Foie de poulet,Fígado de frango,Hühnerleber,Fegato di pollo,Wątróbka drobiowa,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,167.0,24.0,1.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,9.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,higado de pollo
65e29328-48a0-4811-8d07-914e8680495d,Hígado de pollo hervido,boiled Chicken liver,Foie de poulet bouilli,Fígado de frango cozido em água,Hühnerleber gekocht,Fegato di pollo bollito,Wątróbka drobiowa gotowane,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free"", ""cooked""]",per_100g,160.32,22.8,0.95,5.7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,9.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,higado de pollo hervido
bf218cae-612c-4dda-a5e0-cf450c588178,Jabalí (magro),Wild boar (lean),Sanglier (maigre),Javali (magro),Wildschwein (mager),Cinghiale (magro),Dzik (chudy),carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,122.0,21.5,0.0,3.3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,jabali magro
bcaf4e16-f970-4e03-b51f-c4bf8c83c2e3,Jamón serrano,Serrano ham,Jambon serrano,Presunto serrano,Serranoschinken,Prosciutto serrano,Szynka serrano,carnes,Meats,magro,lean,"[""gluten_free""]",per_100g,241.0,31.0,0.0,12.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,jamon serrano
2156b85b-b47e-46dc-9c87-fce013956f56,Lengua de res,Beef tongue,Langue de bœuf,Língua de boi,Rinderzunge,Lingua di manzo,Język wołowy,carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,284.0,16.0,3.7,23.9,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,lengua de res
c96939cc-b6e6-42a2-9e00-3115e189a43a,Mortadela,Mortadella,Mortadelle,Mortadela,Mortadella,Mortadella,Mortadela,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,311.0,16.0,3.0,26.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,mortadela
627c7b90-1500-4b60-85b1-181ff35a6d9c,Muslo de pollo,Chicken thigh,Cuisse de poulet,Coxa de frango,Hähnchenschenkel,Sovracoscia di pollo,Udko z kurczaka,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,209.0,27.0,0.0,10.9,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,muslo de pollo
4e5dd7e5-25f1-4771-ad69-e0990deda337,Muslo de pollo a la plancha,grilled Chicken thigh,Cuisse de poulet grillé,Coxa de frango grelhado,Hähnchenschenkel gegrillt,Sovracoscia di pollo alla griglia,Udko z kurczaka z grilla,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free"", ""cooked""]",per_100g,213.18,29.7,0.0,9.81,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_cooked_pad,2025-10-22T20:23:07.655643,muslo de pollo a la plancha
715a9dd5-2a9f-4004-9ef2-fbe063967513,Paleta de cerdo,Pork shoulder,Épaule de porc,Paleta de porco,Schweineschulter,Spalla di maiale,Łopatka wieprzowa,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,255.0,20.0,0.0,19.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,paleta de cerdo
7bc6f8c0-f31f-4e3e-a2e2-09b5f3c9d47b,Paleta de cerdo guisado,stewed Pork shoulder,Épaule de porc en ragoût,Paleta de porco ensopado,Schweineschulter geschmort,Spalla di maiale in umido,Łopatka wieprzowa duszone,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free"", ""cooked""]",per_100g,244.8,19.0,0.0,18.05,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,paleta de cerdo guisado
6b4cd247-53af-46d9-a630-67debb53cd24,Paleta de ternera,Veal shoulder,Épaule de veau,Paleta de vitela,Kalbsschulter,Spalla di vitello,Łopatka cielęca,carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,165.0,22.0,0.0,8.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,paleta de ternera
f76a570b-3637-4cb4-b69a-8ccf0ca90294,Paletilla de cordero,Lamb shoulder,Épaule d'agneau,Pá de borrego,Lamm-Schulter,Spalla d'agnello,Łopatka jagnięca,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,247.0,21.0,0.0,18.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,paletilla de cordero
0bc0eb25-c77c-4b94-b233-b9ac8853d263,Paletilla de cordero al horno,oven-roasted Lamb shoulder,Épaule d'agneau rôti au four,Pá de borrego assado no forno,Lamm-Schulter aus dem Ofen,Spalla d'agnello al forno,Łopatka jagnięca z pieca,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free"", ""cooked""]",per_100g,251.94,23.1,0.0,16.2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,paletilla de cordero al horno
1e0f44cc-f179-464e-9edb-b13aa2870f1f,Panceta fresca,Fresh pork belly,Poitrine de porc fraîche,Panceta fresca,Frischer Schweinebauch,Pancetta fresca,Boczek świeży,carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,518.0,9.3,0.0,53.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,panceta fresca
563f65f5-e01e-431a-af55-4b1f0dfe247f,Pato entero (magro),Duck (lean),Canard (maigre),Pato (magro),Ente (mager),Anatra (magro),Kaczka (chuda),carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,140.0,19.0,0.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,pato entero magro
82a22109-559f-40bb-b007-e47a72b6ead1,Pavo,Turkey,Dinde,Peru,Pute,Tacchino,Indyk,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,135.0,29.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,pavo
514f37e6-e802-4b3a-a984-cf97066a5152,Pavo hervido,boiled Turkey,Dinde bouilli,Peru cozido em água,Pute gekocht,Tacchino bollito,Indyk gotowane,carnes,Meats,magro,lean,"[""cooked"", ""gluten_free"", ""high_protein""]",per_100g,129.6,27.55,0.0,0.95,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_cooked,2025-10-22T20:21:34.132789,pavo hervido
769bc53d-6405-4847-a66d-8fc0f26f2939,Pecho de pavo,Turkey breast,Blanc de dinde,Peito de peru,Putenbrust,Petto di tacchino,Pierś z indyka,carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,114.0,24.0,0.0,1.3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,pecho de pavo
b67a7b1b-66fc-478c-bdf7-01dd7e6b5942,Pechuga de pato,Duck breast,Magret de canard,Peito de pato,Entenbrust,Petto d'anatra,Pierś z kaczki,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,140.0,23.0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,pechuga de pato
9a4b749d-9f82-4d5a-b3ea-d2e1c5be78de,Pechuga de pato a la plancha,grilled Duck breast,Magret de canard grillé,Peito de pato grelhado,Entenbrust gegrillt,Petto d'anatra alla griglia,Pierś z kaczki z grilla,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free"", ""cooked""]",per_100g,142.8,25.3,0.0,4.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,pechuga de pato a la plancha
5bffc472-8f44-44e1-b98a-14c6ccff41bf,Pechuga de pollo,Chicken breast,Blanc de poulet,Peito de frango,Hähnchenbrust,Petto di pollo,Pierś z kurczaka,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,165.0,31.0,0.0,3.6,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,210,0.0,0.9,0,0,13,0,drop1_generated,2025-10-22T20:21:34.132789,pechuga de pollo
c891beb0-a4a3-4ad7-b70c-558d6f92768b,Pechuga de pollo asado,roasted Chicken breast,Blanc de poulet rôti,Peito de frango assado,Hähnchenbrust geröstet,Petto di pollo arrosto,Pierś z kurczaka pieczone,carnes,Meats,magro,lean,"[""cooked"", ""gluten_free"", ""high_protein""]",per_100g,168.3,34.1,0.0,3.24,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,210,0.0,0.9,0,0,13,0,drop1_cooked,2025-10-22T20:21:34.132789,pechuga de pollo asado
b8a4eb79-09d5-4898-ac42-7980bf22c2ea,Riñones de ternera,Veal kidneys,Rognons de veau,Rins de vitela,Kalbsnieren,Reni di vitello,Nerki cielęce,carnes,Meats,magro,lean,"[""gluten_free"", ""high_protein""]",per_100g,103.0,17.0,0.0,3.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,rinones de ternera
e727975a-33e1-4c3e-8764-882ed962048b,Solomillo de ternera,Beef tenderloin,Filet de bœuf,Filé mignon,Rinderfilet,Filetto di manzo,Polędwica wołowa,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,191.0,27.0,0.0,8.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,solomillo de ternera
d6f4b66f-f69c-4b7c-8b6e-f59289b9181a,Solomillo de ternera al horno,oven-roasted Beef tenderloin,Filet de bœuf rôti au four,Filé mignon assado no forno,Rinderfilet aus dem Ofen,Filetto di manzo al forno,Polędwica wołowa z pieca,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free"", ""cooked""]",per_100g,194.82,29.7,0.0,7.2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_cooked_pad,2025-10-22T20:23:07.655643,solomillo de ternera al horno
ccc729cc-7698-47f8-bd94-b702c45bf105,Ternera magra,Lean beef,Bœuf maigre,Carne de vaca magra,Mageres Rindfleisch,Manzo magro,Chuda wołowina,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,176.0,26.0,0.0,7.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,4.3,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,ternera magra
97a28bd8-4f0d-4d10-9a6e-3fc0a0cf10f1,Ternera magra a la plancha,grilled Lean beef,Bœuf maigre grillé,Carne de vaca magra grelhado,Mageres Rindfleisch gegrillt,Manzo magro alla griglia,Chuda wołowina z grilla,carnes,Meats,magro,lean,"[""cooked"", ""gluten_free"", ""high_protein""]",per_100g,179.52,28.6,0.0,6.3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,4.3,0,0,0,0,drop1_cooked,2025-10-22T20:21:34.132789,ternera magra a la plancha
3da14d17-2271-4eab-adf5-45b9073203be,Ternera solomillo,Beef sirloin,Contre-filet de bœuf,Alcatra de vaca,Rinderlende,Lombata di manzo,Polędwica wołowa sirloin,carnes,Meats,magro,lean,"[""high_protein"", ""gluten_free""]",per_100g,208.0,26.0,0.0,10.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,ternera solomillo
